game_number,epoch,episode,blue_win,red_win,reward,time,moves,log_probs
850,1,850,1,0,-14.0,2024-11-25 23:16:39,"10-15, 21-17, 11-16, 24-20, 8-11, 17-14, 9x18, 23x14, 7-10, 14x7, 3x10, 28-24, 5-9, 22-18, 15x22, 25x18, 10-14, 30-25, 14x23x30x21, 31-26, 21-17, 24-19, 16x23x30, 27-24, 30-26, 32-27, 1-5, 20-16, 12x19x28, 27-23, 26x19, 29-25, 11-15, 25-21, 4-8, 21x14, 9x18","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -2.0794415416798357, -2.1972245773362196, -2.0794415416798357, 0.0, 0.0, -2.1972245773362196, 0.0, 0.0, -1.9459101490553135, -2.0794415416798357, -1.9459101490553135, 0.0, -0.6931471805599453, -2.1972245773362196, -2.0794415416798357, 0.0, -1.6094379124341003, -2.3025850929940455, -1.791759469228055, 0.0, -1.6094379124341003, -2.70805020110221, -1.6094379124341003, -2.833213344056216, -1.3862943611198906, -0.6931471805599453, -1.0986122886681098, 0.0, 0.0, -2.772588722239781, -0.6931471805599453, -2.5649493574615367, 0.0, 0.0"
851,1,851,1,0,-18.0,2024-11-25 23:16:39,"11-15, 22-17, 8-11, 24-20, 10-14, 17x10, 7x14, 27-24, 11-16, 20x11, 15-19, 23x16, 12x19, 24x15, 14-18, 26-23, 18x27, 32x23, 6-10, 15x6, 1x10, 21-17, 9-14, 30-26, 14x21x30, 29-25, 30x21, 28-24, 3-8, 23-18, 8x15x22, 26x17, 21x14, 24-20, 10-15, 31-26, 4-8, 26-23, 14-17, 23-19, 15x24, 20-16, 8-11, 16x7, 2x11","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -2.0794415416798357, -2.1972245773362196, 0.0, 0.0, -2.0794415416798357, -2.4849066497880004, 0.0, -2.3978952727983707, -0.6931471805599453, 0.0, 0.0, -2.0794415416798357, -2.3025850929940455, 0.0, -0.6931471805599453, -1.9459101490553135, 0.0, 0.0, -2.3025850929940455, -2.1972245773362196, -2.3978952727983707, 0.0, -2.0794415416798357, 0.0, -1.9459101490553135, -2.3025850929940455, -1.9459101490553135, 0.0, 0.0, 0.0, -1.3862943611198906, -2.0794415416798357, -1.0986122886681098, -2.3025850929940455, -1.0986122886681098, -2.3978952727983707, -1.0986122886681098, 0.0, 0.0, -2.3978952727983707, 0.0, 0.0"
852,1,852,0,1,-137.0,2024-11-25 23:16:39,"11-15, 23-18, 15-19, 24x15, 10x19, 18-14, 9x18, 22x15, 19-24, 28x19, 8-11, 15x8, 4x11, 25-22, 6-10, 27-23, 12-16, 19x12, 1-6, 22-17, 10-14, 17x10x1, 2-6, 1x10, 7x14, 31-27, 11-15, 12-8, 3x12, 32-28, 14-18, 23x14, 15-19, 26-23, 19x26, 30x23, 5-9, 14x5, 12-16, 28-24, 16-19, 24x15","-1.9459101490553135, -1.9459101490553135, -1.9459101490553135, 0.0, 0.0, -2.0794415416798357, 0.0, 0.0, -2.1972245773362196, -0.6931471805599453, -1.9459101490553135, 0.0, 0.0, -2.1972245773362196, -2.0794415416798357, -2.3978952727983707, -2.1972245773362196, 0.0, -2.0794415416798357, -2.3978952727983707, -1.9459101490553135, 0.0, -1.791759469228055, 0.0, 0.0, -2.3025850929940455, -1.9459101490553135, -2.1972245773362196, 0.0, -2.0794415416798357, -1.791759469228055, 0.0, -1.3862943611198906, -2.3025850929940455, 0.0, 0.0, -0.6931471805599453, 0.0, 0.0, -1.9459101490553135, -0.6931471805599453, -0.6931471805599453"
853,1,853,1,0,-382.0,2024-11-25 23:16:40,"10-15, 22-18, 15x22, 25x18, 6-10, 21-17, 10-15, 24-19, 15x22, 23-18, 12-16, 19x12, 1-6, 18-15, 11x18, 17-14, 18-23, 26x17, 9x18, 28-24, 18-22, 27x18, 7-11, 18-15, 11x18, 29-25, 22x29, 24-19, 6-10, 32-27, 8-11, 31-26, 11-15, 27-23, 15x24, 23x14x7, 3x10, 12-8, 4x11, 26-23, 2-7, 17-13, 5-9, 13x6, 24-27, 30-25, 29x22, 6-1, 11-16, 1-5, 22-26, 23-19, 16x23, 5-1, 26-22, 1-6, 10-14, 6-1, 22-18, 1-6, 7-10, 6x15x22, 27-32, 22-26, 23x30","-1.9459101490553135, -1.9459101490553135, 0.0, -0.6931471805599453, -1.9459101490553135, -2.1972245773362196, -2.1972245773362196, -2.1972245773362196, -0.6931471805599453, -2.1972245773362196, -2.1972245773362196, 0.0, -2.0794415416798357, -2.3025850929940455, 0.0, -2.0794415416798357, -1.9459101490553135, -1.0986122886681098, 0.0, -2.0794415416798357, -2.0794415416798357, 0.0, -2.0794415416798357, -2.5649493574615367, 0.0, -2.3978952727983707, 0.0, -2.3025850929940455, -2.1972245773362196, -2.3025850929940455, -2.3025850929940455, -2.3025850929940455, -2.5649493574615367, -2.1972245773362196, -0.6931471805599453, 0.0, -0.6931471805599453, -1.791759469228055, 0.0, -1.6094379124341003, -2.3025850929940455, -1.791759469228055, -2.0794415416798357, 0.0, -1.9459101490553135, -1.791759469228055, 0.0, -1.3862943611198906, -2.3025850929940455, -1.3862943611198906, -2.3978952727983707, -1.3862943611198906, 0.0, -0.6931471805599453, -2.0794415416798357, -0.6931471805599453, -2.3025850929940455, -1.3862943611198906, -2.3978952727983707, -0.6931471805599453, -2.0794415416798357, 0.0, -1.6094379124341003, -1.3862943611198906, 0.0"
854,1,854,1,0,26.0,2024-11-25 23:16:40,"11-15, 24-19, 15x24, 28x19, 9-13, 19-15, 10x19, 23x16, 12x19, 26-23, 19x26, 30x23, 7-10, 22-17, 13x22, 25x18, 2-7, 31-26, 10-15, 18x11x2x9, 5x14, 23-18, 14x23x30, 32-28, 8-12, 29-25, 4-8, 25-22, 30-26, 21-17, 12-16, 22-18, 3-7, 27-23, 26x19, 17-13, 1-5, 18-14, 16-20, 13-9, 8-12, 14-10, 5x14, 10x3, 14-17, 3-7, 19-15, 7-2, 17-21, 2-6, 21-25, 6-10, 15x6, 28-24, 20x27","-1.9459101490553135, -1.9459101490553135, 0.0, -0.6931471805599453, -1.9459101490553135, -2.0794415416798357, 0.0, 0.0, 0.0, -1.9459101490553135, 0.0, 0.0, -2.0794415416798357, -2.0794415416798357, 0.0, 0.0, -2.0794415416798357, -2.0794415416798357, -1.9459101490553135, 0.0, 0.0, -1.9459101490553135, 0.0, -1.6094379124341003, -1.9459101490553135, -1.6094379124341003, -1.9459101490553135, -1.6094379124341003, -1.9459101490553135, -1.791759469228055, -2.0794415416798357, -1.791759469228055, -2.3978952727983707, -1.9459101490553135, 0.0, -1.6094379124341003, -2.3025850929940455, -1.3862943611198906, -2.1972245773362196, -1.3862943611198906, -2.1972245773362196, -1.0986122886681098, -0.6931471805599453, 0.0, -2.0794415416798357, -1.0986122886681098, -2.0794415416798357, -1.6094379124341003, -2.0794415416798357, -1.0986122886681098, -1.9459101490553135, -1.6094379124341003, 0.0, 0.0, 0.0"
855,1,855,0,1,72.0,2024-11-25 23:16:40,"9-13, 22-17, 13x22, 25x18, 5-9, 26-22, 11-16, 18-14, 9x18x25, 29x22, 16-20, 23-18, 6-9, 21-17, 9-14, 18x9, 10-14, 17x10, 7x14, 30-25, 8-11, 27-23, 20x27, 31x24, 14-17, 22x13, 3-7, 32-27, 11-15, 23-19, 15-18, 19-16, 12x19, 24x15, 2-6, 9x2x11, 1-5, 28-24, 4-8, 11x4, 18-22, 25x18, 5-9, 13x6","-1.9459101490553135, -1.9459101490553135, 0.0, -0.6931471805599453, -1.9459101490553135, -2.1972245773362196, -2.0794415416798357, -2.3978952727983707, -0.6931471805599453, 0.0, -2.0794415416798357, -2.1972245773362196, -1.9459101490553135, -2.1972245773362196, -2.3025850929940455, 0.0, -2.0794415416798357, 0.0, 0.0, -2.1972245773362196, -2.1972245773362196, -2.0794415416798357, 0.0, 0.0, -2.4849066497880004, 0.0, -2.3025850929940455, -2.1972245773362196, -2.0794415416798357, -2.0794415416798357, -2.0794415416798357, -2.0794415416798357, 0.0, 0.0, -2.0794415416798357, 0.0, -1.6094379124341003, -2.3025850929940455, -1.3862943611198906, 0.0, -1.0986122886681098, 0.0, 0.0, 0.0"
856,1,856,1,0,-51.0,2024-11-25 23:16:40,"10-14, 21-17, 14x21, 24-19, 9-13, 22-17, 13x22, 26x17, 6-9, 31-26, 12-16, 19x12, 9-14, 17x10, 7x14, 25-22, 2-7, 23-18, 14x23, 27x18, 5-9, 29-25, 1-5, 28-24, 7-10, 24-19, 11-16, 22-17, 16x23, 26x19, 9-13, 30-26, 21x30x23x14x21, 19-16, 10-14, 16-11, 8x15, 32-27, 3-7, 27-24, 14-17, 12-8, 4x11, 24-19, 15x24","-1.9459101490553135, -1.9459101490553135, 0.0, -1.791759469228055, -1.9459101490553135, -1.9459101490553135, 0.0, -0.6931471805599453, -1.9459101490553135, -2.3025850929940455, -2.0794415416798357, 0.0, -1.9459101490553135, 0.0, 0.0, -1.791759469228055, -2.3025850929940455, -2.0794415416798357, 0.0, -0.6931471805599453, -1.791759469228055, -2.0794415416798357, -1.9459101490553135, -1.791759469228055, -1.6094379124341003, -2.0794415416798357, -1.9459101490553135, -1.9459101490553135, 0.0, 0.0, -1.791759469228055, -2.1972245773362196, -1.3862943611198906, -1.3862943611198906, -2.0794415416798357, -1.0986122886681098, 0.0, -1.0986122886681098, -2.3978952727983707, -1.0986122886681098, -2.3978952727983707, -1.0986122886681098, 0.0, -0.6931471805599453, 0.0"
857,1,857,0,0,-443.0,2024-11-25 23:16:41,"11-15, 22-18, 15x22, 26x17, 10-14, 17x10, 7x14, 31-26, 3-7, 24-20, 6-10, 21-17, 14x21, 28-24, 9-14, 23-19, 10-15, 19x10x3, 1-6, 20-16, 12x19x28, 3x12, 14-18, 26-23, 5-9, 23x14x5, 6-9, 27-24, 9-14, 24-20, 14-18, 12-16, 2-6, 16-11, 6-10, 11-8, 4x11, 30-26, 21x30x23, 29-25, 23-19, 20-16, 19x12, 5-1, 12-8, 32-27, 18-22, 25x18, 8-3, 18-15, 11x18, 27-24, 3-7, 1-5, 28-32, 5-1, 32-28","-1.9459101490553135, -1.9459101490553135, 0.0, -0.6931471805599453, -1.9459101490553135, 0.0, -0.6931471805599453, -2.0794415416798357, -2.0794415416798357, -1.9459101490553135, -2.0794415416798357, -2.0794415416798357, 0.0, -1.9459101490553135, -2.1972245773362196, -1.9459101490553135, -2.1972245773362196, 0.0, -2.0794415416798357, -2.0794415416798357, 0.0, 0.0, -1.9459101490553135, -1.9459101490553135, -1.791759469228055, 0.0, -1.3862943611198906, -1.9459101490553135, -1.6094379124341003, -2.0794415416798357, -1.6094379124341003, -1.9459101490553135, -1.6094379124341003, -1.9459101490553135, -1.6094379124341003, -2.1972245773362196, 0.0, -1.6094379124341003, 0.0, -1.3862943611198906, -2.0794415416798357, -1.6094379124341003, -0.6931471805599453, -1.3862943611198906, -2.0794415416798357, -1.6094379124341003, -2.3025850929940455, 0.0, -2.0794415416798357, -1.791759469228055, -0.6931471805599453, -1.3862943611198906, -1.9459101490553135, -1.3862943611198906, -2.0794415416798357, -1.3862943611198906, -2.1972245773362196"
858,1,858,0,0,-432.0,2024-11-25 23:16:41,"9-13, 23-18, 5-9, 18-14, 9x18, 22x15, 10x19, 24x15, 11x18, 27-23, 18x27, 31x24, 7-11, 24-20, 3-7, 20-16, 12x19, 25-22, 19-24, 28x19, 13-17, 21x14, 6-10, 32-28, 10x17, 22x13, 2-6, 19-15, 11x18, 30-25, 6-9, 13x6, 1x10, 26-22, 10-14, 22x15, 14-17, 25-21, 17-22, 15-10, 7x14, 28-24, 22-25, 29x22, 8-12, 22-17, 4-8, 17x10, 8-11, 10-7, 11-16, 7-2, 16-20, 2-6, 20x27, 6-10, 12-16, 21-17, 27-31, 10-7, 16-20, 7-11, 31-27, 11-15, 27-32, 15-19, 32-27, 17-13, 27-31, 13-9, 31-27, 19-16, 27-32, 9-6, 20-24, 16-11, 32-27, 6-1, 27-23, 1-6, 23-26, 6-9, 26-31, 9-5, 31-27, 11-16, 27-23, 5-1","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -2.0794415416798357, -0.6931471805599453, 0.0, -0.6931471805599453, 0.0, 0.0, -1.9459101490553135, 0.0, -0.6931471805599453, -2.0794415416798357, -1.9459101490553135, -2.1972245773362196, -1.9459101490553135, -0.6931471805599453, -1.791759469228055, -2.3025850929940455, 0.0, -2.0794415416798357, -0.6931471805599453, -1.9459101490553135, -2.3025850929940455, 0.0, 0.0, -1.9459101490553135, -2.0794415416798357, 0.0, -1.791759469228055, -2.1972245773362196, 0.0, 0.0, -1.6094379124341003, -1.791759469228055, 0.0, -1.791759469228055, -1.6094379124341003, -1.6094379124341003, -1.6094379124341003, 0.0, -1.0986122886681098, -1.791759469228055, 0.0, -1.3862943611198906, -1.6094379124341003, -1.0986122886681098, 0.0, -0.6931471805599453, -1.6094379124341003, -1.0986122886681098, -1.6094379124341003, -0.6931471805599453, -1.3862943611198906, 0.0, -1.6094379124341003, -1.0986122886681098, -1.6094379124341003, -1.3862943611198906, -1.791759469228055, -1.3862943611198906, -1.791759469228055, -1.0986122886681098, -1.791759469228055, -1.6094379124341003, -1.791759469228055, -1.0986122886681098, -1.791759469228055, -1.6094379124341003, -1.6094379124341003, -1.0986122886681098, -1.791759469228055, -1.6094379124341003, -1.6094379124341003, -1.0986122886681098, -1.791759469228055, -1.3862943611198906, -1.791759469228055, -1.3862943611198906, -1.791759469228055, -1.791759469228055, -2.0794415416798357, -1.791759469228055, -2.0794415416798357, -1.3862943611198906, -1.791759469228055, -1.3862943611198906, -1.791759469228055"
859,1,859,1,0,-104.0,2024-11-25 23:16:41,"11-15, 22-18, 15x22, 26x17, 7-11, 23-18, 11-16, 17-13, 3-7, 24-20, 8-11, 30-26, 11-15, 20x11, 15x22, 26x17, 7x16, 27-23, 16-20, 31-27, 9-14, 25-22, 4-8, 28-24, 5-9, 29-25, 14-18, 22x15, 10x19x28, 27-24, 20x27, 23-19, 27-31, 17-14, 9x18, 19-16, 12x19, 13-9, 6x13, 32-27, 31x24, 25-22, 18x25, 21-17, 13x22","-1.9459101490553135, -1.9459101490553135, 0.0, -0.6931471805599453, -1.9459101490553135, -2.1972245773362196, -2.1972245773362196, -2.3025850929940455, -2.0794415416798357, -2.1972245773362196, -1.791759469228055, -2.1972245773362196, -1.791759469228055, -0.6931471805599453, -0.6931471805599453, -0.6931471805599453, 0.0, -1.791759469228055, -1.9459101490553135, -2.0794415416798357, -1.9459101490553135, -1.791759469228055, -2.0794415416798357, -1.9459101490553135, -1.9459101490553135, -1.791759469228055, -1.791759469228055, -1.0986122886681098, -0.6931471805599453, -1.6094379124341003, 0.0, -1.3862943611198906, -1.9459101490553135, -1.6094379124341003, 0.0, -1.791759469228055, 0.0, -1.3862943611198906, 0.0, -1.0986122886681098, 0.0, -0.6931471805599453, 0.0, 0.0, 0.0"
860,1,860,1,0,-93.0,2024-11-25 23:16:41,"11-15, 21-17, 9-13, 17-14, 10x17, 24-20, 6-10, 20-16, 12x19, 23x16, 10-14, 27-23, 1-6, 23-18, 14x23, 26x19x10x1, 17x26, 30x23, 8-11, 31-26, 11x20, 32-27, 7-11, 27-24, 20x27, 23-19, 27-31, 19-15, 11x18, 1-6, 2x9, 25-22, 18x25, 29x22, 3-7, 22-18, 31x22x15, 28-24, 9-14, 24-19, 15x24","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -1.9459101490553135, 0.0, -1.791759469228055, -2.3025850929940455, -1.9459101490553135, 0.0, 0.0, -2.3025850929940455, -2.0794415416798357, -2.3978952727983707, -2.1972245773362196, 0.0, 0.0, 0.0, -0.6931471805599453, -1.9459101490553135, -2.3025850929940455, 0.0, -2.0794415416798357, -2.0794415416798357, -2.0794415416798357, 0.0, -1.9459101490553135, -2.3978952727983707, -2.0794415416798357, -0.6931471805599453, -1.791759469228055, -0.6931471805599453, -1.6094379124341003, 0.0, 0.0, -1.791759469228055, -1.3862943611198906, 0.0, 0.0, -2.1972245773362196, -0.6931471805599453, 0.0"
861,1,861,0,0,-668.0,2024-11-25 23:16:42,"9-13, 22-18, 10-15, 18-14, 12-16, 25-22, 15-18, 22x15, 11x18, 24-20, 5-9, 20x11, 7x16, 14x5, 16-20, 23x14, 8-11, 14-9, 13-17, 21x14, 6x13, 26-22, 20-24, 28x19, 3-7, 27-23, 1-6, 19-16, 11x20, 31-26, 4-8, 14-9, 6-10, 5-1, 10-14, 29-25, 8-11, 25-21, 2-6, 1x10x17, 11-16, 9-5, 7-10, 22-18, 13x22x31, 32-27, 31x24, 21-17, 24-27, 17-14, 10x17, 18-15, 27x18x11, 30-26, 17-21, 26-23, 20-24, 23-18, 11-7, 18-15, 21-25, 15-11, 24-28, 11x2, 25-29, 5-1, 16-19, 1-6, 28-32, 6-9, 32-27, 9-5, 27-23, 2-6, 23-18, 6-1, 18-23, 1-6","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -1.9459101490553135, -2.1972245773362196, -2.1972245773362196, -2.3025850929940455, 0.0, 0.0, -2.1972245773362196, -2.3025850929940455, -0.6931471805599453, -0.6931471805599453, 0.0, -2.3025850929940455, 0.0, -2.0794415416798357, -2.3025850929940455, -2.1972245773362196, 0.0, 0.0, -2.1972245773362196, -2.3025850929940455, -0.6931471805599453, -2.1972245773362196, -2.5649493574615367, -1.9459101490553135, -2.70805020110221, 0.0, -2.639057329615259, -1.9459101490553135, -2.3978952727983707, -1.9459101490553135, -2.3025850929940455, -2.0794415416798357, -2.4849066497880004, -2.1972245773362196, -2.3978952727983707, -2.0794415416798357, -1.0986122886681098, -1.3862943611198906, -2.1972245773362196, -1.3862943611198906, -2.0794415416798357, 0.0, -2.1972245773362196, 0.0, -1.9459101490553135, -1.791759469228055, -2.0794415416798357, 0.0, -1.791759469228055, 0.0, -1.0986122886681098, -1.9459101490553135, -1.0986122886681098, -1.791759469228055, -1.0986122886681098, -2.0794415416798357, -1.0986122886681098, -2.1972245773362196, -1.0986122886681098, -2.1972245773362196, 0.0, -1.6094379124341003, -1.0986122886681098, -1.3862943611198906, -1.3862943611198906, -1.3862943611198906, -1.3862943611198906, -1.6094379124341003, -1.791759469228055, -1.9459101490553135, -1.3862943611198906, -1.6094379124341003, -1.791759469228055, -1.9459101490553135, -0.6931471805599453"
862,1,862,0,1,-177.0,2024-11-25 23:16:42,"9-14, 22-18, 14-17, 21x14, 10x17, 18-15, 11x18, 23x14, 5-9, 14x5, 17-22, 25x18, 6-9, 26-22, 1-6, 29-25, 8-11, 27-23, 4-8, 5-1, 11-15, 18x11x4, 3-8, 1x10x3, 8-11, 32-27, 12-16, 4-8, 9-14, 8x15, 2-7, 3x10x17, 16-19, 23x16","-1.9459101490553135, -1.9459101490553135, -1.9459101490553135, 0.0, 0.0, -2.0794415416798357, 0.0, 0.0, -2.1972245773362196, 0.0, -2.0794415416798357, -0.6931471805599453, -1.791759469228055, -2.1972245773362196, -2.0794415416798357, -2.3978952727983707, -1.9459101490553135, -2.3025850929940455, -2.1972245773362196, -2.4849066497880004, -1.9459101490553135, -0.6931471805599453, -1.9459101490553135, -0.6931471805599453, -1.791759469228055, -2.639057329615259, -1.9459101490553135, -2.4849066497880004, -1.9459101490553135, 0.0, -1.791759469228055, 0.0, -0.6931471805599453, 0.0"
863,1,863,1,0,93.0,2024-11-25 23:16:42,"10-14, 21-17, 14x21, 22-17, 9-13, 17-14, 13-17, 24-20, 7-10, 14x7, 3x10, 28-24, 10-15, 23-19, 6-10, 26-22, 17x26, 30x23, 21x30, 32-28, 2-6, 20-16, 11x20, 23-18, 15x22, 19-15, 10x19, 24x15, 8-11, 15x8, 4x11, 27-23, 6-9, 23-18, 1-6, 31-26, 22x31, 18-15, 11x18, 29-25, 30x21, 28-24, 20x27","-1.9459101490553135, -1.9459101490553135, 0.0, -1.791759469228055, -1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -2.0794415416798357, -2.0794415416798357, 0.0, 0.0, -1.9459101490553135, -2.1972245773362196, -1.9459101490553135, -2.0794415416798357, -1.9459101490553135, 0.0, -0.6931471805599453, 0.0, -1.791759469228055, -2.3025850929940455, -1.6094379124341003, 0.0, -1.3862943611198906, 0.0, -1.6094379124341003, 0.0, 0.0, -2.3025850929940455, 0.0, 0.0, -1.6094379124341003, -2.3978952727983707, -1.791759469228055, -2.3978952727983707, -1.791759469228055, -0.6931471805599453, -1.3862943611198906, 0.0, -0.6931471805599453, 0.0, 0.0, 0.0"
864,1,864,0,0,-593.0,2024-11-25 23:16:42,"9-14, 24-19, 5-9, 27-24, 9-13, 24-20, 6-9, 19-15, 11x18x27, 31x24, 14-17, 21x14x5, 10-15, 25-21, 7-11, 21-17, 15-18, 22x15, 13x22x31, 30-26, 31x22, 20-16, 12x19, 32-27, 11x18, 24x15, 22-26, 29-25, 8-11, 15x8, 3x12, 27-23, 18x27, 28-24, 26-31, 24-19, 2-7, 19-15, 7-10, 15x6, 1x10, 25-22, 12-16, 22-18, 27-32, 18-14, 10x17, 5-1, 32-28, 1-6, 4-8, 6-9, 17-22, 9-6, 22-25, 6-10, 8-12, 10-14, 16-19, 14-9, 31-27, 9-6, 19-24, 6-1, 27-32, 1-6, 25-30, 6-9, 30-26, 9-14, 12-16, 14-9, 26-31, 9-13, 24-27, 13-9, 16-20, 9-14, 28-24, 14-10, 24-19, 10-14, 32-28, 14-9, 27-32, 9-13, 19-23, 13-9, 20-24, 9-5, 23-18, 5-9, 31-26, 9-6, 26-31, 6-9","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -2.0794415416798357, -2.0794415416798357, -2.1972245773362196, -2.1972245773362196, -2.3025850929940455, -0.6931471805599453, -0.6931471805599453, -2.3025850929940455, 0.0, -2.0794415416798357, -1.9459101490553135, -2.1972245773362196, -2.1972245773362196, -2.0794415416798357, 0.0, -0.6931471805599453, -1.9459101490553135, -0.6931471805599453, -1.6094379124341003, -1.0986122886681098, -1.3862943611198906, 0.0, 0.0, -2.3025850929940455, -1.791759469228055, -2.4849066497880004, 0.0, -0.6931471805599453, -1.6094379124341003, -0.6931471805599453, -1.0986122886681098, -2.3978952727983707, -1.3862943611198906, -1.9459101490553135, -1.3862943611198906, -1.9459101490553135, 0.0, 0.0, -1.0986122886681098, -1.791759469228055, -1.0986122886681098, -1.9459101490553135, -1.0986122886681098, 0.0, 0.0, -2.1972245773362196, -0.6931471805599453, -2.1972245773362196, -1.3862943611198906, -2.3025850929940455, -1.3862943611198906, -2.3025850929940455, -1.3862943611198906, -2.3025850929940455, -1.3862943611198906, -2.0794415416798357, -1.3862943611198906, -2.1972245773362196, -1.3862943611198906, -2.3978952727983707, -1.3862943611198906, -1.9459101490553135, -0.6931471805599453, -1.6094379124341003, -1.3862943611198906, -1.6094379124341003, -1.3862943611198906, -1.9459101490553135, -1.3862943611198906, -2.0794415416798357, -1.3862943611198906, -1.791759469228055, -0.6931471805599453, -1.3862943611198906, -1.3862943611198906, -1.0986122886681098, -1.3862943611198906, -1.3862943611198906, -1.3862943611198906, -1.9459101490553135, -1.3862943611198906, -2.1972245773362196, -1.3862943611198906, -2.1972245773362196, -0.6931471805599453, -2.1972245773362196, -1.3862943611198906, -2.0794415416798357, -0.6931471805599453, -2.0794415416798357, -1.3862943611198906, -2.3025850929940455, -1.3862943611198906"
865,1,865,0,1,-325.0,2024-11-25 23:16:43,"10-14, 24-20, 14-17, 22x13, 11-15, 23-18, 15x22, 26x17, 9-14, 17x10, 7x14, 25-22, 2-7, 30-25, 5-9, 31-26, 7-10, 27-24, 14-17, 21x14x5, 6-9, 13x6, 3-7, 20-16, 12x19, 24x15, 10x19, 28-24, 1x10, 24x15x6, 8-12, 22-18, 4-8, 25-22, 7-10, 18-14, 10x17, 22x13, 8-11, 6-1, 12-16, 32-27, 16-20, 27-23, 11-16, 13-9, 20-24, 1-6, 16-19, 23x16, 24-27, 16-12, 27-32, 29-25, 32-28, 6-1, 28-24, 25-22, 24-20, 26-23, 20-16, 23-18, 16-19, 1-6, 19-15, 18x11","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -0.6931471805599453, -1.791759469228055, -2.0794415416798357, 0.0, -0.6931471805599453, -1.791759469228055, 0.0, -0.6931471805599453, -2.1972245773362196, -2.1972245773362196, -2.4849066497880004, -2.1972245773362196, -2.0794415416798357, -2.0794415416798357, -2.0794415416798357, -1.9459101490553135, -0.6931471805599453, -1.791759469228055, 0.0, -1.6094379124341003, -2.0794415416798357, 0.0, 0.0, 0.0, -1.9459101490553135, -0.6931471805599453, 0.0, -1.3862943611198906, -2.1972245773362196, -1.3862943611198906, -2.3978952727983707, -1.3862943611198906, -2.3025850929940455, 0.0, 0.0, -0.6931471805599453, -2.1972245773362196, -1.0986122886681098, -1.9459101490553135, -1.0986122886681098, -1.9459101490553135, -1.0986122886681098, -1.791759469228055, -0.6931471805599453, -1.791759469228055, -1.3862943611198906, 0.0, -0.6931471805599453, -2.1972245773362196, -0.6931471805599453, -2.0794415416798357, -0.6931471805599453, -2.1972245773362196, -0.6931471805599453, -1.9459101490553135, -1.3862943611198906, -1.791759469228055, -0.6931471805599453, -1.9459101490553135, -1.0986122886681098, -1.791759469228055, -1.3862943611198906, 0.0"
